dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value
Hyvw9VnZ2ch,2022Q2,ZWAdop7zYgJ,NCnIv37EwU1,70212,41
Hyvw9VnZ2ch,2022Q2,JnsP1SLvvsw,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,nYIBsKHueFr,NCnIv37EwU1,70212,2
Hyvw9VnZ2ch,2022Q2,TWJPFfCeHES,NCnIv37EwU1,70212,36
Hyvw9VnZ2ch,2022Q2,YBG39jGSV17,NCnIv37EwU1,70212,9
Hyvw9VnZ2ch,2022Q2,d3thFMLEOGr,NCnIv37EwU1,70212,44
Hyvw9VnZ2ch,2022Q2,bifefa8JnfN,NCnIv37EwU1,70212,27
Hyvw9VnZ2ch,2022Q2,awoAlwC06Go,NCnIv37EwU1,70212,56
Hyvw9VnZ2ch,2022Q2,e2cMNKCnHOw,NCnIv37EwU1,70212,10
Hyvw9VnZ2ch,2022Q2,xfxtwRZ7Ejp,NCnIv37EwU1,70212,7
Hyvw9VnZ2ch,2022Q2,i4KTQ0RGK3T,NCnIv37EwU1,70212,12
Hyvw9VnZ2ch,2022Q2,hFwwNnFm1B8,NCnIv37EwU1,70212,19
Hyvw9VnZ2ch,2022Q2,U6Mo4GsQKwT,NCnIv37EwU1,70212,54
Hyvw9VnZ2ch,2022Q2,webeuXrveDi,NCnIv37EwU1,70212,178
Hyvw9VnZ2ch,2022Q2,I2tQnsS7wn6,NCnIv37EwU1,70212,68
Hyvw9VnZ2ch,2022Q2,tNf8m963xKK,NCnIv37EwU1,70212,87
Hyvw9VnZ2ch,2022Q2,aoY0wrz6qBF,NCnIv37EwU1,70212,13
Hyvw9VnZ2ch,2022Q2,QxSfgx5QfT7,NCnIv37EwU1,70212,9
Hyvw9VnZ2ch,2022Q2,FdqK3U8rDRX,NCnIv37EwU1,70212,45
Hyvw9VnZ2ch,2022Q2,QTFJClMfP8c,NCnIv37EwU1,70212,15
Hyvw9VnZ2ch,2022Q2,V1MbBFGqwbB,NCnIv37EwU1,70212,25
Hyvw9VnZ2ch,2022Q2,KQYxmgQNUSD,NCnIv37EwU1,70212,28
Hyvw9VnZ2ch,2022Q2,ZKVzRmYkKzQ,NCnIv37EwU1,70212,174
Hyvw9VnZ2ch,2022Q2,lKLoN95Lufh,NCnIv37EwU1,70212,12
Hyvw9VnZ2ch,2022Q2,lYNYlzUvgos,NCnIv37EwU1,70212,24
Hyvw9VnZ2ch,2022Q2,vIB6Ofu2fJp,NCnIv37EwU1,70212,10
Hyvw9VnZ2ch,2022Q2,asg9aIblmr6,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,j7218NqxjYe,NCnIv37EwU1,70212,18
Hyvw9VnZ2ch,2022Q2,QvQ5bpVOJDj,NCnIv37EwU1,70212,40
Hyvw9VnZ2ch,2022Q2,nmdSUueCjti,NCnIv37EwU1,70212,47
Hyvw9VnZ2ch,2022Q2,elnT3rmS6qj,NCnIv37EwU1,70212,5
Hyvw9VnZ2ch,2022Q2,WQny6fFqvYX,NCnIv37EwU1,70212,6
Hyvw9VnZ2ch,2022Q2,kdUL3XxL1bF,NCnIv37EwU1,70212,37
Hyvw9VnZ2ch,2022Q2,JTNDUJAu3DA,NCnIv37EwU1,70212,13
Hyvw9VnZ2ch,2022Q2,MzafLLW5jpx,NCnIv37EwU1,70212,7
Hyvw9VnZ2ch,2022Q2,ME9FWjRMe4e,NCnIv37EwU1,70212,6
Hyvw9VnZ2ch,2022Q2,TJp862VOKlS,NCnIv37EwU1,70212,13
Hyvw9VnZ2ch,2022Q2,uUmAJIXkmsO,NCnIv37EwU1,70212,101
Hyvw9VnZ2ch,2022Q2,GTQqEhUUV1F,NCnIv37EwU1,70212,2
Hyvw9VnZ2ch,2022Q2,dSJcUkmJWvZ,NCnIv37EwU1,70212,5
Hyvw9VnZ2ch,2022Q2,I6v4GYaXpQC,NCnIv37EwU1,70212,18
Hyvw9VnZ2ch,2022Q2,hCuRPOStRLU,NCnIv37EwU1,70212,49
Hyvw9VnZ2ch,2022Q2,QtJyTjN5faU,NCnIv37EwU1,70212,31
Hyvw9VnZ2ch,2022Q2,UBe2SLdSmxV,NCnIv37EwU1,70212,61
Hyvw9VnZ2ch,2022Q2,KxEa3dXzAYv,NCnIv37EwU1,70212,29
Hyvw9VnZ2ch,2022Q2,QDkCAOGVng6,NCnIv37EwU1,70212,6
Hyvw9VnZ2ch,2022Q2,IJwB2CRmy7D,NCnIv37EwU1,70212,15
Hyvw9VnZ2ch,2022Q2,DfdvXXyNSoV,NCnIv37EwU1,70212,52
Hyvw9VnZ2ch,2022Q2,rlAmYWNUTnR,NCnIv37EwU1,70212,139
Hyvw9VnZ2ch,2022Q2,l7dBO27dhA6,NCnIv37EwU1,70212,86
Hyvw9VnZ2ch,2022Q2,xf9Q4yYDlq5,NCnIv37EwU1,70212,18
Hyvw9VnZ2ch,2022Q2,rnZaJL4iEBz,NCnIv37EwU1,70212,6
Hyvw9VnZ2ch,2022Q2,kny7mdXnSEx,NCnIv37EwU1,70212,9
Hyvw9VnZ2ch,2022Q2,RovRnV9RWFd,NCnIv37EwU1,70212,43
Hyvw9VnZ2ch,2022Q2,Kwts2m2rUUp,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,TM31sX4CThP,NCnIv37EwU1,70212,30
Hyvw9VnZ2ch,2022Q2,Ui58kwN6uQ0,NCnIv37EwU1,70212,9
Hyvw9VnZ2ch,2022Q2,SfB5NwJXaot,NCnIv37EwU1,70212,23
Hyvw9VnZ2ch,2022Q2,AEZgWxwdbd9,NCnIv37EwU1,70212,29
Hyvw9VnZ2ch,2022Q2,BRlA0HkkMGM,NCnIv37EwU1,70212,39
Hyvw9VnZ2ch,2022Q2,RxHTSbz8VN5,NCnIv37EwU1,70212,100
Hyvw9VnZ2ch,2022Q2,euFWewBZ5Xr,NCnIv37EwU1,70212,20
Hyvw9VnZ2ch,2022Q2,v4ZYs2QjOQO,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,wtV2TtEPCCZ,NCnIv37EwU1,70212,32
Hyvw9VnZ2ch,2022Q2,aoJNeHN9JFY,NCnIv37EwU1,70212,14
Hyvw9VnZ2ch,2022Q2,DhPZWGceA1Q,NCnIv37EwU1,70212,12
Hyvw9VnZ2ch,2022Q2,SufFhnSEIKA,NCnIv37EwU1,70212,8
Hyvw9VnZ2ch,2022Q2,GDCM1IWa7Zh,NCnIv37EwU1,70212,40
Hyvw9VnZ2ch,2022Q2,KujnNfVcY2N,NCnIv37EwU1,70212,13
Hyvw9VnZ2ch,2022Q2,dQk8ubXxXLX,NCnIv37EwU1,70212,14
Hyvw9VnZ2ch,2022Q2,d9VvJxm3TX0,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,EQs1z4T6WiJ,NCnIv37EwU1,70212,23
Hyvw9VnZ2ch,2022Q2,VqeMGiX9sMV,NCnIv37EwU1,70212,12
Hyvw9VnZ2ch,2022Q2,XvVmyn071HT,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,QCY2lUMpt7f,NCnIv37EwU1,70212,13
Hyvw9VnZ2ch,2022Q2,T6VbSgxjG4o,NCnIv37EwU1,70212,12
Hyvw9VnZ2ch,2022Q2,a1KCMV2VRpC,NCnIv37EwU1,70212,11
Hyvw9VnZ2ch,2022Q2,X7deWPhTiIy,zqARzn2wVj5,70212,84
Hyvw9VnZ2ch,2022Q2,U8feQBluEhj,zqARzn2wVj5,70212,423
Hyvw9VnZ2ch,2022Q2,ccixNtjWLkf,zqARzn2wVj5,70212,93
Hyvw9VnZ2ch,2022Q2,nvJQYEQIFFM,zqARzn2wVj5,70212,153
Hyvw9VnZ2ch,2022Q2,YIxt0WtezdT,zqARzn2wVj5,70212,1468
Hyvw9VnZ2ch,2022Q2,f0WCSs2fwvv,zqARzn2wVj5,70212,319
Hyvw9VnZ2ch,2022Q2,XLt8l1uPicg,zqARzn2wVj5,70212,955
Hyvw9VnZ2ch,2022Q2,DW7NajJs9ry,zqARzn2wVj5,70212,752
Hyvw9VnZ2ch,2022Q2,e9NQxtBNruk,zqARzn2wVj5,70212,33
Hyvw9VnZ2ch,2022Q2,P91Rf8wCj7Z,zqARzn2wVj5,70212,481
Hyvw9VnZ2ch,2022Q2,DXrgpyCKD21,zqARzn2wVj5,70212,103
Hyvw9VnZ2ch,2022Q2,zFzYdXMnPoP,zqARzn2wVj5,70212,330
Hyvw9VnZ2ch,2022Q2,cGvhZR5kDxQ,zqARzn2wVj5,70212,234
Hyvw9VnZ2ch,2022Q2,dYIdx3HoWbL,zqARzn2wVj5,70212,254
Hyvw9VnZ2ch,2022Q2,F42k81lXXMO,zqARzn2wVj5,70212,858
Hyvw9VnZ2ch,2022Q2,dRcaKumSx2h,zqARzn2wVj5,70212,109
Hyvw9VnZ2ch,2022Q2,pthlRKVLgNp,zqARzn2wVj5,70212,241
Hyvw9VnZ2ch,2022Q2,n5SZuEC3O1j,zqARzn2wVj5,70212,86
Hyvw9VnZ2ch,2022Q2,qr4pPLTe6Ki,zqARzn2wVj5,70212,55
Hyvw9VnZ2ch,2022Q2,DsuExtGvONG,zqARzn2wVj5,70212,78
Hyvw9VnZ2ch,2022Q2,CpZyeEzz39h,zqARzn2wVj5,70212,193
Hyvw9VnZ2ch,2022Q2,MAtmMxsNpeZ,zqARzn2wVj5,70212,81
Hyvw9VnZ2ch,2022Q2,sAnH4cWV41G,zqARzn2wVj5,70212,129
Hyvw9VnZ2ch,2022Q2,gsIY3JD3iHh,zqARzn2wVj5,70212,241
Hyvw9VnZ2ch,2022Q2,t0V5NCdjdPi,zqARzn2wVj5,70212,101
Hyvw9VnZ2ch,2022Q2,dSuHNzaRaSf,zqARzn2wVj5,70212,39
Hyvw9VnZ2ch,2022Q2,dl9g8UYxk20,zqARzn2wVj5,70212,63
Hyvw9VnZ2ch,2022Q2,Z6ZZLw50mAM,zqARzn2wVj5,70212,98
Hyvw9VnZ2ch,2022Q2,Nv5WX50ktwr,zqARzn2wVj5,70212,88
Hyvw9VnZ2ch,2022Q2,qiBueINJbti,zqARzn2wVj5,70212,661
Hyvw9VnZ2ch,2022Q2,wgqFTVU7Iky,zqARzn2wVj5,70212,113
Hyvw9VnZ2ch,2022Q2,DVF2BNdSzV9,zqARzn2wVj5,70212,124
Hyvw9VnZ2ch,2022Q2,VSHfWQyhzUu,zqARzn2wVj5,70212,189
Hyvw9VnZ2ch,2022Q2,o3nzTkLC1Pl,zqARzn2wVj5,70212,388
Hyvw9VnZ2ch,2022Q2,KCPICjUZcE4,zqARzn2wVj5,70212,458
Hyvw9VnZ2ch,2022Q2,z8MwD6T43n2,zqARzn2wVj5,70212,155
Hyvw9VnZ2ch,2022Q2,VsFXXXagVmp,zqARzn2wVj5,70212,511
Hyvw9VnZ2ch,2022Q2,yVFdJkYsLK5,zqARzn2wVj5,70212,142
Hyvw9VnZ2ch,2022Q2,hWWRAoV26mI,zqARzn2wVj5,70212,186
Hyvw9VnZ2ch,2022Q2,yIcfnuZhejK,zqARzn2wVj5,70212,163
Hyvw9VnZ2ch,2022Q2,eSZjKIwHPYi,zqARzn2wVj5,70212,387
Hyvw9VnZ2ch,2022Q2,IRD5QXalHtJ,zqARzn2wVj5,70212,103
Hyvw9VnZ2ch,2022Q2,srTptJGYtcK,zqARzn2wVj5,70212,461
Hyvw9VnZ2ch,2022Q2,admxsO3fTtq,zqARzn2wVj5,70212,144
Hyvw9VnZ2ch,2022Q2,p9u7nMWHEgF,zqARzn2wVj5,70212,43
Hyvw9VnZ2ch,2022Q2,pEAFBcOJIVF,zqARzn2wVj5,70212,176
Hyvw9VnZ2ch,2022Q2,t3snPDHuVBW,zqARzn2wVj5,70212,152
Hyvw9VnZ2ch,2022Q2,lUDMkJxSxHL,zqARzn2wVj5,70212,122
Hyvw9VnZ2ch,2022Q2,oJNbeCd6bvb,zqARzn2wVj5,70212,167
Hyvw9VnZ2ch,2022Q2,Uih0KGtvZeo,zqARzn2wVj5,70212,221
Hyvw9VnZ2ch,2022Q2,aUMEQzUKI0K,zqARzn2wVj5,70212,85
Hyvw9VnZ2ch,2022Q2,dZrjKdqCi1w,zqARzn2wVj5,70212,85
Hyvw9VnZ2ch,2022Q2,FmAQ159jI3w,zqARzn2wVj5,70212,378
Hyvw9VnZ2ch,2022Q2,z8UkGdr2xNs,zqARzn2wVj5,70212,67
Hyvw9VnZ2ch,2022Q2,ZifoCg4OvIj,zqARzn2wVj5,70212,121
Hyvw9VnZ2ch,2022Q2,c6yCKEAemfr,zqARzn2wVj5,70212,58
Hyvw9VnZ2ch,2022Q2,jhngb8KdYU1,zqARzn2wVj5,70212,114
Hyvw9VnZ2ch,2022Q2,yYG52aLO1GK,zqARzn2wVj5,70212,104
Hyvw9VnZ2ch,2022Q2,t0KQQSZk9rF,zqARzn2wVj5,70212,37
Hyvw9VnZ2ch,2022Q2,ZrUjQFzR1gM,zqARzn2wVj5,70212,360
Hyvw9VnZ2ch,2022Q2,A0e3A15Lh1d,zqARzn2wVj5,70212,55
Hyvw9VnZ2ch,2022Q2,kKsL2QkNR4K,zqARzn2wVj5,70212,111
Hyvw9VnZ2ch,2022Q2,X6efCWparbb,zqARzn2wVj5,70212,71
Hyvw9VnZ2ch,2022Q2,NJKcpotvrAQ,zqARzn2wVj5,70212,95
Hyvw9VnZ2ch,2022Q2,gVZ58EQOH6K,zqARzn2wVj5,70212,387
Hyvw9VnZ2ch,2022Q2,RiIZqF2hfqY,zqARzn2wVj5,70212,160
Hyvw9VnZ2ch,2022Q2,KjMGcLd3XXd,zqARzn2wVj5,70212,957
Hyvw9VnZ2ch,2022Q2,DAcTRfO0CNG,zqARzn2wVj5,70212,133
Hyvw9VnZ2ch,2022Q2,XFEHZnnEGkT,zqARzn2wVj5,70212,184
Hyvw9VnZ2ch,2022Q2,vugElbQMtcL,zqARzn2wVj5,70212,573
Hyvw9VnZ2ch,2022Q2,tfEtbnUgkGv,zqARzn2wVj5,70212,77
Hyvw9VnZ2ch,2022Q2,PPb3XMcCAf3,zqARzn2wVj5,70212,146
Hyvw9VnZ2ch,2022Q2,ZWAdop7zYgJ,zqARzn2wVj5,70212,437
Hyvw9VnZ2ch,2022Q2,JnsP1SLvvsw,zqARzn2wVj5,70212,79
Hyvw9VnZ2ch,2022Q2,nYIBsKHueFr,zqARzn2wVj5,70212,44
Hyvw9VnZ2ch,2022Q2,TWJPFfCeHES,zqARzn2wVj5,70212,544
Hyvw9VnZ2ch,2022Q2,YBG39jGSV17,zqARzn2wVj5,70212,102
Hyvw9VnZ2ch,2022Q2,d3thFMLEOGr,zqARzn2wVj5,70212,280
Hyvw9VnZ2ch,2022Q2,bifefa8JnfN,zqARzn2wVj5,70212,455
Hyvw9VnZ2ch,2022Q2,awoAlwC06Go,zqARzn2wVj5,70212,725
Hyvw9VnZ2ch,2022Q2,e2cMNKCnHOw,zqARzn2wVj5,70212,169
Hyvw9VnZ2ch,2022Q2,xfxtwRZ7Ejp,zqARzn2wVj5,70212,141
Hyvw9VnZ2ch,2022Q2,i4KTQ0RGK3T,zqARzn2wVj5,70212,158
Hyvw9VnZ2ch,2022Q2,hFwwNnFm1B8,zqARzn2wVj5,70212,322
Hyvw9VnZ2ch,2022Q2,U6Mo4GsQKwT,zqARzn2wVj5,70212,815
Hyvw9VnZ2ch,2022Q2,webeuXrveDi,zqARzn2wVj5,70212,1643
Hyvw9VnZ2ch,2022Q2,I2tQnsS7wn6,zqARzn2wVj5,70212,951
Hyvw9VnZ2ch,2022Q2,tNf8m963xKK,zqARzn2wVj5,70212,796
Hyvw9VnZ2ch,2022Q2,aoY0wrz6qBF,zqARzn2wVj5,70212,333
Hyvw9VnZ2ch,2022Q2,QxSfgx5QfT7,zqARzn2wVj5,70212,117
Hyvw9VnZ2ch,2022Q2,FdqK3U8rDRX,zqARzn2wVj5,70212,578
Hyvw9VnZ2ch,2022Q2,QTFJClMfP8c,zqARzn2wVj5,70212,319
Hyvw9VnZ2ch,2022Q2,V1MbBFGqwbB,zqARzn2wVj5,70212,30
Hyvw9VnZ2ch,2022Q2,KQYxmgQNUSD,zqARzn2wVj5,70212,129
Hyvw9VnZ2ch,2022Q2,ZKVzRmYkKzQ,zqARzn2wVj5,70212,1155
Hyvw9VnZ2ch,2022Q2,lKLoN95Lufh,zqARzn2wVj5,70212,118
Hyvw9VnZ2ch,2022Q2,lYNYlzUvgos,zqARzn2wVj5,70212,239
Hyvw9VnZ2ch,2022Q2,vIB6Ofu2fJp,zqARzn2wVj5,70212,88
Hyvw9VnZ2ch,2022Q2,asg9aIblmr6,zqARzn2wVj5,70212,181
Hyvw9VnZ2ch,2022Q2,j7218NqxjYe,zqARzn2wVj5,70212,310
Hyvw9VnZ2ch,2022Q2,QvQ5bpVOJDj,zqARzn2wVj5,70212,451
Hyvw9VnZ2ch,2022Q2,nmdSUueCjti,zqARzn2wVj5,70212,785
Hyvw9VnZ2ch,2022Q2,elnT3rmS6qj,zqARzn2wVj5,70212,32
Hyvw9VnZ2ch,2022Q2,WQny6fFqvYX,zqARzn2wVj5,70212,132
Hyvw9VnZ2ch,2022Q2,kdUL3XxL1bF,zqARzn2wVj5,70212,688
Hyvw9VnZ2ch,2022Q2,JTNDUJAu3DA,zqARzn2wVj5,70212,96
Hyvw9VnZ2ch,2022Q2,MzafLLW5jpx,zqARzn2wVj5,70212,33
Hyvw9VnZ2ch,2022Q2,ME9FWjRMe4e,zqARzn2wVj5,70212,76
Hyvw9VnZ2ch,2022Q2,TJp862VOKlS,zqARzn2wVj5,70212,176
Hyvw9VnZ2ch,2022Q2,uUmAJIXkmsO,zqARzn2wVj5,70212,1345
Hyvw9VnZ2ch,2022Q2,GTQqEhUUV1F,zqARzn2wVj5,70212,85
Hyvw9VnZ2ch,2022Q2,dSJcUkmJWvZ,zqARzn2wVj5,70212,137
Hyvw9VnZ2ch,2022Q2,I6v4GYaXpQC,zqARzn2wVj5,70212,260
Hyvw9VnZ2ch,2022Q2,hCuRPOStRLU,zqARzn2wVj5,70212,637
Hyvw9VnZ2ch,2022Q2,QtJyTjN5faU,zqARzn2wVj5,70212,300
Hyvw9VnZ2ch,2022Q2,UBe2SLdSmxV,zqARzn2wVj5,70212,1184
Hyvw9VnZ2ch,2022Q2,KxEa3dXzAYv,zqARzn2wVj5,70212,513
Hyvw9VnZ2ch,2022Q2,QDkCAOGVng6,zqARzn2wVj5,70212,7
Hyvw9VnZ2ch,2022Q2,IJwB2CRmy7D,zqARzn2wVj5,70212,477
Hyvw9VnZ2ch,2022Q2,DfdvXXyNSoV,zqARzn2wVj5,70212,707
Hyvw9VnZ2ch,2022Q2,rlAmYWNUTnR,zqARzn2wVj5,70212,1464
Hyvw9VnZ2ch,2022Q2,l7dBO27dhA6,zqARzn2wVj5,70212,886
Hyvw9VnZ2ch,2022Q2,xf9Q4yYDlq5,zqARzn2wVj5,70212,190
Hyvw9VnZ2ch,2022Q2,rnZaJL4iEBz,zqARzn2wVj5,70212,42
Hyvw9VnZ2ch,2022Q2,kny7mdXnSEx,zqARzn2wVj5,70212,66
Hyvw9VnZ2ch,2022Q2,RovRnV9RWFd,zqARzn2wVj5,70212,427
Hyvw9VnZ2ch,2022Q2,Kwts2m2rUUp,zqARzn2wVj5,70212,110
Hyvw9VnZ2ch,2022Q2,TM31sX4CThP,zqARzn2wVj5,70212,288
Hyvw9VnZ2ch,2022Q2,Ui58kwN6uQ0,zqARzn2wVj5,70212,72
Hyvw9VnZ2ch,2022Q2,SfB5NwJXaot,zqARzn2wVj5,70212,78
Hyvw9VnZ2ch,2022Q2,AEZgWxwdbd9,zqARzn2wVj5,70212,356
Hyvw9VnZ2ch,2022Q2,BRlA0HkkMGM,zqARzn2wVj5,70212,451
Hyvw9VnZ2ch,2022Q2,RxHTSbz8VN5,zqARzn2wVj5,70212,1012
Hyvw9VnZ2ch,2022Q2,euFWewBZ5Xr,zqARzn2wVj5,70212,117
Hyvw9VnZ2ch,2022Q2,v4ZYs2QjOQO,zqARzn2wVj5,70212,94
Hyvw9VnZ2ch,2022Q2,wtV2TtEPCCZ,zqARzn2wVj5,70212,325
Hyvw9VnZ2ch,2022Q2,aoJNeHN9JFY,zqARzn2wVj5,70212,119
Hyvw9VnZ2ch,2022Q2,DhPZWGceA1Q,zqARzn2wVj5,70212,149
Hyvw9VnZ2ch,2022Q2,SufFhnSEIKA,zqARzn2wVj5,70212,121
Hyvw9VnZ2ch,2022Q2,GDCM1IWa7Zh,zqARzn2wVj5,70212,424
Hyvw9VnZ2ch,2022Q2,KujnNfVcY2N,zqARzn2wVj5,70212,109
Hyvw9VnZ2ch,2022Q2,dQk8ubXxXLX,zqARzn2wVj5,70212,91
Hyvw9VnZ2ch,2022Q2,d9VvJxm3TX0,zqARzn2wVj5,70212,149
Hyvw9VnZ2ch,2022Q2,EQs1z4T6WiJ,zqARzn2wVj5,70212,198
Hyvw9VnZ2ch,2022Q2,VqeMGiX9sMV,zqARzn2wVj5,70212,109
Hyvw9VnZ2ch,2022Q2,XvVmyn071HT,zqARzn2wVj5,70212,285
Hyvw9VnZ2ch,2022Q2,QCY2lUMpt7f,zqARzn2wVj5,70212,223
Hyvw9VnZ2ch,2022Q2,T6VbSgxjG4o,zqARzn2wVj5,70212,171
Hyvw9VnZ2ch,2022Q2,a1KCMV2VRpC,zqARzn2wVj5,70212,0
Hyvw9VnZ2ch,2022Q2,X7deWPhTiIy,y9LP85d8t4b,70212,27
Hyvw9VnZ2ch,2022Q2,U8feQBluEhj,y9LP85d8t4b,70212,136
Hyvw9VnZ2ch,2022Q2,ccixNtjWLkf,y9LP85d8t4b,70212,46
Hyvw9VnZ2ch,2022Q2,nvJQYEQIFFM,y9LP85d8t4b,70212,38
Hyvw9VnZ2ch,2022Q2,YIxt0WtezdT,y9LP85d8t4b,70212,299
Hyvw9VnZ2ch,2022Q2,f0WCSs2fwvv,y9LP85d8t4b,70212,94
Hyvw9VnZ2ch,2022Q2,XLt8l1uPicg,y9LP85d8t4b,70212,230
Hyvw9VnZ2ch,2022Q2,DW7NajJs9ry,y9LP85d8t4b,70212,187
Hyvw9VnZ2ch,2022Q2,e9NQxtBNruk,y9LP85d8t4b,70212,12
Hyvw9VnZ2ch,2022Q2,P91Rf8wCj7Z,y9LP85d8t4b,70212,91
Hyvw9VnZ2ch,2022Q2,DXrgpyCKD21,y9LP85d8t4b,70212,35
Hyvw9VnZ2ch,2022Q2,zFzYdXMnPoP,y9LP85d8t4b,70212,88
Hyvw9VnZ2ch,2022Q2,cGvhZR5kDxQ,y9LP85d8t4b,70212,30
Hyvw9VnZ2ch,2022Q2,dYIdx3HoWbL,y9LP85d8t4b,70212,70
Hyvw9VnZ2ch,2022Q2,F42k81lXXMO,y9LP85d8t4b,70212,179
Hyvw9VnZ2ch,2022Q2,dRcaKumSx2h,y9LP85d8t4b,70212,36
Hyvw9VnZ2ch,2022Q2,pthlRKVLgNp,y9LP85d8t4b,70212,44
Hyvw9VnZ2ch,2022Q2,n5SZuEC3O1j,y9LP85d8t4b,70212,25
Hyvw9VnZ2ch,2022Q2,qr4pPLTe6Ki,y9LP85d8t4b,70212,18
Hyvw9VnZ2ch,2022Q2,DsuExtGvONG,y9LP85d8t4b,70212,24
Hyvw9VnZ2ch,2022Q2,CpZyeEzz39h,y9LP85d8t4b,70212,30
Hyvw9VnZ2ch,2022Q2,MAtmMxsNpeZ,y9LP85d8t4b,70212,28
Hyvw9VnZ2ch,2022Q2,sAnH4cWV41G,y9LP85d8t4b,70212,63
Hyvw9VnZ2ch,2022Q2,gsIY3JD3iHh,y9LP85d8t4b,70212,33
Hyvw9VnZ2ch,2022Q2,t0V5NCdjdPi,y9LP85d8t4b,70212,37
Hyvw9VnZ2ch,2022Q2,dSuHNzaRaSf,y9LP85d8t4b,70212,15
Hyvw9VnZ2ch,2022Q2,dl9g8UYxk20,y9LP85d8t4b,70212,20
Hyvw9VnZ2ch,2022Q2,Z6ZZLw50mAM,y9LP85d8t4b,70212,48
Hyvw9VnZ2ch,2022Q2,Nv5WX50ktwr,y9LP85d8t4b,70212,25
Hyvw9VnZ2ch,2022Q2,qiBueINJbti,y9LP85d8t4b,70212,155
Hyvw9VnZ2ch,2022Q2,wgqFTVU7Iky,y9LP85d8t4b,70212,20
Hyvw9VnZ2ch,2022Q2,DVF2BNdSzV9,y9LP85d8t4b,70212,37
Hyvw9VnZ2ch,2022Q2,VSHfWQyhzUu,y9LP85d8t4b,70212,37
Hyvw9VnZ2ch,2022Q2,o3nzTkLC1Pl,y9LP85d8t4b,70212,101
Hyvw9VnZ2ch,2022Q2,KCPICjUZcE4,y9LP85d8t4b,70212,119
Hyvw9VnZ2ch,2022Q2,z8MwD6T43n2,y9LP85d8t4b,70212,49
Hyvw9VnZ2ch,2022Q2,VsFXXXagVmp,y9LP85d8t4b,70212,133
Hyvw9VnZ2ch,2022Q2,yVFdJkYsLK5,y9LP85d8t4b,70212,54
Hyvw9VnZ2ch,2022Q2,hWWRAoV26mI,y9LP85d8t4b,70212,57
Hyvw9VnZ2ch,2022Q2,yIcfnuZhejK,y9LP85d8t4b,70212,36
Hyvw9VnZ2ch,2022Q2,eSZjKIwHPYi,y9LP85d8t4b,70212,71
Hyvw9VnZ2ch,2022Q2,IRD5QXalHtJ,y9LP85d8t4b,70212,36
Hyvw9VnZ2ch,2022Q2,srTptJGYtcK,y9LP85d8t4b,70212,84
Hyvw9VnZ2ch,2022Q2,admxsO3fTtq,y9LP85d8t4b,70212,38
Hyvw9VnZ2ch,2022Q2,p9u7nMWHEgF,y9LP85d8t4b,70212,8
Hyvw9VnZ2ch,2022Q2,pEAFBcOJIVF,y9LP85d8t4b,70212,45
Hyvw9VnZ2ch,2022Q2,t3snPDHuVBW,y9LP85d8t4b,70212,36
Hyvw9VnZ2ch,2022Q2,lUDMkJxSxHL,y9LP85d8t4b,70212,57
Hyvw9VnZ2ch,2022Q2,oJNbeCd6bvb,y9LP85d8t4b,70212,51
Hyvw9VnZ2ch,2022Q2,Uih0KGtvZeo,y9LP85d8t4b,70212,76
Hyvw9VnZ2ch,2022Q2,aUMEQzUKI0K,y9LP85d8t4b,70212,28
Hyvw9VnZ2ch,2022Q2,dZrjKdqCi1w,y9LP85d8t4b,70212,18
Hyvw9VnZ2ch,2022Q2,FmAQ159jI3w,y9LP85d8t4b,70212,70
Hyvw9VnZ2ch,2022Q2,z8UkGdr2xNs,y9LP85d8t4b,70212,21
Hyvw9VnZ2ch,2022Q2,ZifoCg4OvIj,y9LP85d8t4b,70212,27
Hyvw9VnZ2ch,2022Q2,c6yCKEAemfr,y9LP85d8t4b,70212,11
Hyvw9VnZ2ch,2022Q2,jhngb8KdYU1,y9LP85d8t4b,70212,30
Hyvw9VnZ2ch,2022Q2,yYG52aLO1GK,y9LP85d8t4b,70212,18
Hyvw9VnZ2ch,2022Q2,t0KQQSZk9rF,y9LP85d8t4b,70212,9
Hyvw9VnZ2ch,2022Q2,ZrUjQFzR1gM,y9LP85d8t4b,70212,91
Hyvw9VnZ2ch,2022Q2,A0e3A15Lh1d,y9LP85d8t4b,70212,16
Hyvw9VnZ2ch,2022Q2,kKsL2QkNR4K,y9LP85d8t4b,70212,14
Hyvw9VnZ2ch,2022Q2,X6efCWparbb,y9LP85d8t4b,70212,19
Hyvw9VnZ2ch,2022Q2,NJKcpotvrAQ,y9LP85d8t4b,70212,33
Hyvw9VnZ2ch,2022Q2,gVZ58EQOH6K,y9LP85d8t4b,70212,71
Hyvw9VnZ2ch,2022Q2,RiIZqF2hfqY,y9LP85d8t4b,70212,38
Hyvw9VnZ2ch,2022Q2,KjMGcLd3XXd,y9LP85d8t4b,70212,211
